1000006677233|550263.583648|4183610.63819|26.656|169.777513|3.326703|0.76454|0.018|2011-02-07 19:52:01.830000+00:00|145.334|10
1000006677234|550265.262119|4183600.72692|27.392|169.759527|3.177495|0.731361|0.019|2011-02-07 19:52:02.830000+00:00|140.692|10
1000006677235|550267.23901|4183589.03564|28.257|169.846134|2.980766|0.678772|0.019|2011-02-07 19:52:04.040000+00:00|141.478|10
1000006677236|550269.002752|4183578.64248|29.035|169.864078|2.916005|0.388262|0.02|2011-02-07 19:52:05.240000+00:00|142.579|10
1000006677237|550270.533428|4183569.19007|29.732|170.084983|2.633682|0.999628|0.02|2011-02-07 19:52:06.640000+00:00|139.467|10
1000006677238|550271.92368|4183560.47275|30.388|170.383002|2.672134|1.312183|0.017|2011-02-07 19:52:23.630000+00:00|147.003|10
1000006677239|550273.844718|4183548.58826|30.567|170.456515|-1.840445|0.591777|0.017|2011-02-07 19:52:26.230000+00:00|152.028|10
1000006677240|550275.563241|4183536.89483|30.677|169.828231|1.935938|3.456241|0.017|2011-02-07 19:52:27.630000+00:00|132.634|10
1000006677483|549989.935629|4183487.73799|24.774|351.630214|-9.576904|0.986303|0.018|2011-02-07 20:02:04.620000+00:00|140.422|10
1000006677484|549988.050615|4183499.00449|24.362|347.53839|0.057895|0.676769|0.016|2011-02-07 20:02:08.830000+00:00|154.786|10
1000006677485|549985.681027|4183510.11044|24.224|347.077972|-3.282617|1.346595|0.016|2011-02-07 20:02:10.430000+00:00|155.163|10
1000006677486|549983.262932|4183521.26028|23.655|347.569132|-4.236352|0.78166|0.016|2011-02-07 20:02:11.840000+00:00|139.346|10
1000006677487|549981.012494|4183532.39252|22.991|349.483939|-4.398326|-0.282405|0.016|2011-02-07 20:02:13.050000+00:00|127.85|10
1000006677488|549979.325405|4183544.1109|22.308|351.947353|-4.77017|-0.139839|0.016|2011-02-07 20:02:14.230000+00:00|141.009|10
1000006677489|549978.019608|4183554.35405|21.687|351.852725|-4.453857|0.680919|0.016|2011-02-07 20:02:15.220000+00:00|138.965|10
1000006677490|549976.737628|4183564.14088|21.114|351.876523|-4.225505|0.969713|0.016|2011-02-07 20:02:16.230000+00:00|138.411|10
1000006677491|549975.283805|4183574.7086|20.478|351.736593|-5.347327|-0.142542|0.016|2011-02-07 20:02:17.430000+00:00|120.711|10
1000006677492|549973.860614|4183584.52402|19.918|350.557923|-5.55525|-0.08745|0.017|2011-02-07 20:02:18.850000+00:00|145.734|10
1000006677493|549972.359121|4183593.99725|19.456|349.382511|-0.869559|2.224298|0.017|2011-02-07 20:02:22.840000+00:00|152.033|10
1000006677494|549970.144639|4183606.26008|19.46|349.82783|-1.525211|-0.046964|0.018|2011-02-07 20:02:25.070000+00:00|155.324|10
1000006677495|549968.590236|4183616.11129|19.282|350.120571|-1.693623|1.334955|0.018|2011-02-07 20:02:26.230000+00:00|153.796|10
1000006677496|549966.709095|4183627.64814|18.949|350.149929|-2.519122|1.006523|0.018|2011-02-07 20:02:27.430000+00:00|142.893|10
1000006677497|549965.054477|4183637.85254|18.62|349.871854|-2.874668|1.375756|0.018|2011-02-07 20:02:28.430000+00:00|145.969|10
1000006677498|549963.307661|4183647.9883|18.342|349.649574|-2.525777|0.814364|0.018|2011-02-07 20:02:29.430000+00:00|147.565|10
1000006677499|549961.519672|4183658.14875|18.071|349.436543|-3.065988|0.447646|0.018|2011-02-07 20:02:30.430000+00:00|150.191|10
1000006677500|549959.646353|4183669.2992|17.744|350.423299|-3.311158|0.682722|0.017|2011-02-07 20:02:31.640000+00:00|147.405|10
1000006677501|549958.198235|4183679.39734|17.464|351.399735|-3.476511|1.090535|0.017|2011-02-07 20:02:33.050000+00:00|147.454|10
1000006677502|549956.851061|4183688.53073|17.188|350.691758|-3.393547|1.037807|0.016|2011-02-07 20:02:35.840000+00:00|152.337|10
1000006677503|549955.076254|4183699.69851|17.011|349.852239|0.455659|1.041428|0.015|2011-02-07 20:02:46.630000+00:00|158.666|10
1000006677504|549953.195722|4183710.22706|17.133|348.937251|-1.343338|0.445218|0.016|2011-02-07 20:02:48.230000+00:00|161.634|10
1000006677505|549950.995905|4183721.63496|16.935|348.433898|-1.275752|0.397512|0.016|2011-02-07 20:02:49.620000+00:00|137.49|10
1000006677506|549949.00643|4183732.31621|16.837|349.300499|-1.603174|0.798107|0.017|2011-02-07 20:02:50.840000+00:00|148.659|10
1000006677507|549947.130024|4183743.00855|16.728|349.831922|-2.153429|-0.059628|0.017|2011-02-07 20:02:52.060000+00:00|147.23|10
1000006677508|549945.428548|4183753.10777|16.625|349.531137|-1.925251|0.328845|0.018|2011-02-07 20:02:53.440000+00:00|148.8|10
1000006677509|549943.615002|4183763.3374|16.499|349.5401|-2.324932|-0.067762|0.018|2011-02-07 20:02:55.230000+00:00|152.502|10
1000006677510|549941.873997|4183773.30713|16.369|349.737969|-3.110064|-0.354306|0.018|2011-02-07 20:02:57.830000+00:00|141.31|10
1000006677511|549940.35453|4183782.50361|16.114|349.894699|-1.72715|0.284111|0.016|2011-02-07 20:03:37.040000+00:00|135.719|10
1000006677512|549938.641713|4183793.74889|15.962|351.474976|-1.476008|0.032117|0.016|2011-02-07 20:03:39.040000+00:00|146.974|10
1000006677513|549937.047202|4183804.78018|16.108|350.831652|0.243377|-0.202575|0.016|2011-02-07 20:03:40.420000+00:00|150.671|10
1000006677514|549935.248772|4183816.22196|15.987|349.77997|-1.622034|0.567524|0.016|2011-02-07 20:03:41.620000+00:00|149.518|10
1000006677515|549933.49482|4183826.428|16.024|349.794656|-1.157394|0.292855|0.016|2011-02-07 20:03:42.650000+00:00|141.256|10
1000006677516|549931.78864|4183836.59671|15.852|349.788153|-2.18722|0.521892|0.016|2011-02-07 20:03:43.650000+00:00|131.174|10
1000006677517|549930.087301|4183846.60661|15.655|349.803952|-2.027644|0.463715|0.016|2011-02-07 20:03:44.630000+00:00|142.083|10
1000006677518|549928.396747|4183856.56634|15.455|349.931934|-2.567058|0.075244|0.016|2011-02-07 20:03:45.620000+00:00|144.259|10
1000006677519|549926.776371|4183866.48127|15.293|350.380102|-2.317599|0.137888|0.016|2011-02-07 20:03:46.620000+00:00|149.486|10
1000006677520|549925.047191|4183877.90418|15.089|351.219893|-2.751738|-0.028151|0.016|2011-02-07 20:03:47.820000+00:00|147.753|10
